participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.player_role,player.player_id_in_role,player.matching_group_id,player.condition_price,player.price1_offer,player.price2_offer,player.price_paid,player.action_chosen,player.interaction,player.cq_q1,player.cq_q2,player.cq_q3,player.cq_q4,player.player_b_type,player.revenue,player.round_payoff,player.total_payoff_points,player.total_payoff_euros,player.participation_fee,player.total_payment,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
30,44u88o66,103,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.683539,1,,,45.0,2,,1.0,B,B2,4,écart faible,2,3,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,13,9,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
31,nn2yx9h4,961,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.686950,1,,,49.0,2,,2.0,B,B3,4,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,16,9,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
32,c9vbu44s,825,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.701242,1,,,71.0,2,,7.0,B,B4,4,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,15,9,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
1,mhlgu486,752,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.560288,1,,,99.0,1,,5.0,A,A1,1,écart élevé,4,7,4,1,,,,,,1,10,5.0,0.0,0.0,0.0,0.0,1,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
2,ikcsv7fy,281,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.575174,1,,,121.0,1,,8.0,A,A2,1,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,2,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
3,c5jsruca,473,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.578983,1,,,120.0,1,,8.0,A,A3,1,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,4,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
4,mzdoq543,341,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.582996,1,,,120.0,1,,8.0,A,A4,1,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,3,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
5,m486cx5r,217,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.586635,1,,,78.0,2,,4.0,B,B1,1,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,1,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
6,q4ted8b2,672,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.590786,1,,,63.0,2,,7.0,B,B2,1,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,2,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
7,vrkc8sa4,300,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.594555,1,,,73.0,2,,2.0,B,B3,1,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,4,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
8,9gn4gkzf,615,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.597969,1,,,70.0,2,,7.0,B,B4,1,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,3,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
9,wt1nnos2,131,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.601258,1,,,125.0,1,,8.0,A,A1,2,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,5,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
10,4nzeqbx9,382,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.604891,1,,,94.0,1,,7.0,A,A2,2,écart faible,2,3,3,2,,,,,,2,16,7.0,0.0,0.0,0.0,0.0,6,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
11,hwmvc2n8,816,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.608695,1,,,123.0,1,,8.0,A,A3,2,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,8,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
12,07hz4gcn,157,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.612221,1,,,134.0,1,,8.0,A,A4,2,écart faible,2,3,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,7,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
13,f6d1siyb,110,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.615679,1,,,69.0,2,,2.0,B,B1,2,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,5,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
14,k4iyn5ze,579,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.619254,1,,,56.0,2,,3.0,B,B2,2,écart faible,2,3,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,6,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
15,i88dcvqt,238,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.622741,1,,,65.0,2,,7.0,B,B3,2,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,8,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
16,84tliamp,402,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.626430,1,,,63.0,2,,2.0,B,B4,2,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,7,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
17,9t1841dh,748,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.630120,1,,,128.0,1,,8.0,A,A1,3,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,10,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
18,hp8pxpds,680,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.634104,1,,,110.0,1,,8.0,A,A2,3,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,11,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
19,s15eidyr,319,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.637587,1,,,86.0,1,,1.0,A,A3,3,écart faible,2,3,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,9,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
20,z7j6kd44,536,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.641770,1,,,129.0,1,,12.0,A,A4,3,écart faible,2,3,3,1,,,,,,2,16,12.0,0.0,0.0,0.0,0.0,12,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
21,790ed1wo,145,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.645881,1,,,62.0,2,,3.0,B,B1,3,écart faible,2,3,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,12,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
22,e3bdq7iy,523,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.649909,1,,,84.0,2,,7.0,B,B2,3,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,10,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
23,56lbyajq,777,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.653910,1,,,61.0,2,,2.0,B,B3,3,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,11,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
24,3ayhp42r,893,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.658480,1,,,57.0,2,,1.0,B,B4,3,écart faible,2,3,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,9,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
25,mrqzxse6,397,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.662301,1,,,125.0,1,,8.0,A,A1,4,écart faible,2,3,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,13,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
26,9tdipc1g,259,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.665821,1,,,92.0,1,,8.0,A,A2,4,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,14,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
27,exc93hbc,913,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.669704,1,,,110.0,1,,6.0,A,A3,4,écart élevé,4,7,4,2,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,16,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
28,a8rtp6me,864,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.674671,1,,,116.0,1,,8.0,A,A4,4,écart faible,2,3,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,15,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
29,ed7rp735,904,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.678347,1,,,59.0,2,,2.0,B,B1,4,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,15,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
30,44u88o66,103,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.683539,1,,,45.0,2,,7.0,B,B2,4,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,14,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
31,nn2yx9h4,961,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.686950,1,,,49.0,2,,2.0,B,B3,4,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,13,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
32,c9vbu44s,825,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.701242,1,,,71.0,2,,4.0,B,B4,4,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,16,10,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
1,mhlgu486,752,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.560288,1,,,99.0,1,,7.0,A,A1,1,écart faible,2,3,2,1,,,,,,1,10,7.0,0.0,0.0,0.0,0.0,3,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
2,ikcsv7fy,281,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.575174,1,,,121.0,1,,8.0,A,A2,1,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,2,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
3,c5jsruca,473,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.578983,1,,,120.0,1,,8.0,A,A3,1,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,1,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
4,mzdoq543,341,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.582996,1,,,120.0,1,,1.0,A,A4,1,écart faible,2,3,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,4,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
5,m486cx5r,217,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.586635,1,,,78.0,2,,2.0,B,B1,1,écart faible,2,3,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,3,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
6,q4ted8b2,672,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.590786,1,,,63.0,2,,2.0,B,B2,1,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
7,vrkc8sa4,300,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.594555,1,,,73.0,2,,1.0,B,B3,1,écart faible,2,3,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,4,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
8,9gn4gkzf,615,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.597969,1,,,70.0,2,,2.0,B,B4,1,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,1,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
9,wt1nnos2,131,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.601258,1,,,125.0,1,,6.0,A,A1,2,écart élevé,4,7,4,2,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,7,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
10,4nzeqbx9,382,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.604891,1,,,94.0,1,,3.0,A,A2,2,écart élevé,4,7,7,2,,,,,,2,16,3.0,0.0,0.0,0.0,0.0,8,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
11,hwmvc2n8,816,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.608695,1,,,123.0,1,,8.0,A,A3,2,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,5,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
12,07hz4gcn,157,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.612221,1,,,134.0,1,,8.0,A,A4,2,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,6,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
13,f6d1siyb,110,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.615679,1,,,69.0,2,,7.0,B,B1,2,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,6,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
14,k4iyn5ze,579,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.619254,1,,,56.0,2,,7.0,B,B2,2,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,8,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
15,i88dcvqt,238,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.622741,1,,,65.0,2,,2.0,B,B3,2,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,5,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
16,84tliamp,402,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.626430,1,,,63.0,2,,4.0,B,B4,2,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,7,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
17,9t1841dh,748,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.630120,1,,,128.0,1,,8.0,A,A1,3,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,10,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
18,hp8pxpds,680,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.634104,1,,,110.0,1,,8.0,A,A2,3,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,9,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
19,s15eidyr,319,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.637587,1,,,86.0,1,,1.0,A,A3,3,écart faible,2,3,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,12,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
20,z7j6kd44,536,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.641770,1,,,129.0,1,,8.0,A,A4,3,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,11,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
21,790ed1wo,145,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.645881,1,,,62.0,2,,7.0,B,B1,3,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,10,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
22,e3bdq7iy,523,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.649909,1,,,84.0,2,,7.0,B,B2,3,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,9,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
23,56lbyajq,777,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.653910,1,,,61.0,2,,7.0,B,B3,3,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,11,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
24,3ayhp42r,893,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.658480,1,,,57.0,2,,1.0,B,B4,3,écart faible,2,3,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,12,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
25,mrqzxse6,397,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.662301,1,,,125.0,1,,8.0,A,A1,4,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,13,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
26,9tdipc1g,259,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.665821,1,,,92.0,1,,1.0,A,A2,4,écart faible,2,3,,,,,,,,0,0,1.0,0.0,0.0,0.0,0.0,16,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
27,exc93hbc,913,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.669704,1,,,110.0,1,,6.0,A,A3,4,écart élevé,4,7,4,2,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,15,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
28,a8rtp6me,864,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.674671,1,,,116.0,1,,12.0,A,A4,4,écart faible,2,3,3,1,,,,,,2,16,12.0,0.0,0.0,0.0,0.0,14,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
29,ed7rp735,904,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.678347,1,,,59.0,2,,4.0,B,B1,4,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,15,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
30,44u88o66,103,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.683539,1,,,45.0,2,,1.0,B,B2,4,écart faible,2,3,,,0,,,,,0,,1.0,0.0,0.0,0.0,0.0,16,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
31,nn2yx9h4,961,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.686950,1,,,49.0,2,,7.0,B,B3,4,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,13,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
32,c9vbu44s,825,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.701242,1,,,71.0,2,,3.0,B,B4,4,écart faible,2,3,,,1,,,,,2,,3.0,0.0,0.0,0.0,0.0,14,11,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
1,mhlgu486,752,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.560288,1,,,99.0,1,,5.0,A,A1,1,écart élevé,4,7,4,1,,,,,,1,10,5.0,0.0,0.0,0.0,0.0,3,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
2,ikcsv7fy,281,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.575174,1,,,121.0,1,,6.0,A,A2,1,écart élevé,4,7,4,2,,,,,,1,16,6.0,0.0,0.0,0.0,0.0,4,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
3,c5jsruca,473,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.578983,1,,,120.0,1,,8.0,A,A3,1,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,2,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
4,mzdoq543,341,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.582996,1,,,120.0,1,,8.0,A,A4,1,écart moyen,2,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,1,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
5,m486cx5r,217,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.586635,1,,,78.0,2,,4.0,B,B1,1,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,4,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
6,q4ted8b2,672,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.590786,1,,,63.0,2,,2.0,B,B2,1,écart moyen,2,7,,,1,,,,,1,,2.0,0.0,0.0,0.0,0.0,2,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
7,vrkc8sa4,300,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.594555,1,,,73.0,2,,7.0,B,B3,1,écart moyen,2,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,1,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
8,9gn4gkzf,615,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.597969,1,,,70.0,2,,4.0,B,B4,1,écart élevé,4,7,,,1,,,,,1,,4.0,0.0,0.0,0.0,0.0,3,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
9,wt1nnos2,131,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.601258,1,,,125.0,1,,8.0,A,A1,2,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,6,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
10,4nzeqbx9,382,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.604891,1,,,94.0,1,,8.0,A,A2,2,écart faible,2,3,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,7,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
11,hwmvc2n8,816,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.608695,1,,,123.0,1,,8.0,A,A3,2,écart élevé,4,7,7,1,,,,,,2,16,8.0,0.0,0.0,0.0,0.0,5,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
12,07hz4gcn,157,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.612221,1,,,134.0,1,,8.0,A,A4,2,écart moyen,2,7,2,2,,,,,,1,16,8.0,0.0,0.0,0.0,0.0,8,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
13,f6d1siyb,110,0,212,212,payment_uar,RedirectUAR,2025-11-18 15:11:35.615679,1,,,69.0,2,,7.0,B,B1,2,écart élevé,4,7,,,1,,,,,2,,7.0,0.0,0.0,0.0,0.0,5,12,pi1ccb3d,session 6 exogenous,,,session 6 18 11 16h exogenous  748 et 145 lent  217 c'est endormi,0
